sentence_id,sentence
453," "" "" وعلى هذا النحو ، تبنى المغرب منذ عام 2000 سياسة استباقية نحو إفريقيا ."
454,"[ 28 ] "" حيث كانت واحدة من أولى الإجراءات التي قام بها الملك بعد اعتلائه العرش ع ، وعلى مر السنين قام الملك أيضا بأكثر من 50 زيارة لبلدان هذه القارة ووقع أكثر من 1000 اتفاقية تجارية ."
455,"[ 29 ] "" علاوة على ذلك ، استثمر المغرب في الفترة ما بين عامي 2003 و2017 ما يقارب 37 مليار درهم في القارة مما يشكل أغلبية ( 60 % ) من الاستثمار الأجنبي المباشر الجاري في المملكة [ 30 ] ، "" كما أن قطاعات الأبناك والأعمال الزراعية والاتصالات والأدوية والتعدين في البلاد توجد في طليعة هذه الديناميكية التجارية الجديدة ."
456," وعلاوة على ذلك ، فإن 57 % من الصادرات المغربية إلى المنطقة تتدفق إلى الدول الأعضاء في منظمة الإيكواس ، وبين عامي 2000 و2017 سجلت زيادة صافية بلغت نحو 8 مليارات درهمًا في الصادرات من المغرب إلى البلدان الأعضاء في منظمة الإيكواس ."
457," تبرز هذه الاتجاهات مدى أهمية سوق دول الإيكواس لتوسيع الصادرات المغربية في القارة ."
458," بناءً على ما تقدم فإن مصالح الاقتصاد المغربي في دول المجموعة الاقتصادية لدول غرب إفريقيا تكمن في زيادة التعاون التجاري مع دول المنطقة حيث يبقى الميزان التجاري لصالح المغرب ."
459," "" ومع ذلك فإن صادرات المغرب تُمثل نسبة 3 ."
460,"8 % فقط من تكتل إجمالي الواردات [ 31 ] مما يعني وجود حيز كبير للمغرب للتوّسع داخل دول المجموعة الاقتصادية لدول غرب إفريقيا ."
461," "" "" وفي الوقت نفسه ، عملت الدبلوماسية المغربية على توثيق العلاقات على الصعيدين الاجتماعي والسياسي ."
462," "" فعلى سبيل المثال ترافع المغرب أمام الدول الإفريقية للموافقة على مقترح الحكم الذاتي في الصحراء الغربية ومهد الطريق لإعادة الانضمام إلى الاتحاد الإفريقي [ 32 ] ."
463," "" "" كما تبوأ المغرب مكانته باعتباره ذا دور رئيسي في الدبلوماسية الدينية ومكافحة التطرّف من خلال تدريب الأئمة وعلماء الدين الأفارقة في معهد محمد السادس لتكوين الأئمة ."
464,"[ 33 ] "" "" حيث زادت هذه السياسة من قوة إقناع للمغرب للمنطقة ."
465," "" "" بالإضافة إلى ذلك ، قدم المغرب منحا دراسية للطلاب الأفارقة للقدوم والدراسة في المغرب "" حيث يُقدر عدد المنح الممنوحة لطلاب إفريقيا جنوب الصحراء بنحو 10000 منحة من أصل 20 ."
466,"500 طالبًا يدرسون حاليًا داخل البلاد ."
467,"[ 34 ] "" وفي المقابل يُصبح المستفيدون من هذه المنح الدراسية بدورهم مناصرين للمغرب ضمن طبقات النخبة في أوطانهم ."
468," ويُمكن القول بأن سياسة توفير المنح الدراسية للطلاب المنحدرين من دول إفريقيا جنوب الصحراء تُمثل أكثر السياسات استدامة والأطول أمدًا والتي يتبعها المغرب في الوقت الحالي ، "" فعندما يدرس الطلاب الأفارقة في المغرب ويقيمون فيه فإنهم يرسمون صورة وانطباعًا إيجابيين عن البلد ويرتبطون أكثر بثقافته وينشئون علاقات محلية مع مواطنيه ، "" ولذلك فإنهم بمجرد عودتهم إلى بلدانهم يدركون الوضع المغربي بصورة أفضل ويتصرفون بمثابة سفراء غير رسميين للمملكة وفي بعض الحالات يتبنون سياسات مؤيدة لها ."
469," "" وعلى هذا النحو ، يُصبح التعليم مصدرًا آخر لقوة المغرب الإقناعية في القارة الإفريقية ."
470," "" "" "" "" سمح الجمع بين الترافع الاقتصادي والترافع السوسيو - سياسي الذي مارسه المغرب بدوره بتمهيد السبُل للعودة إلى الاتحاد الإفريقي "" "" "" كما استُخدم هذا الزخم بدوره خلال التقدم بطلب الانضمام إلى “ الإيكواس ” ."
471," "" "" ما زال طلب المغرب الانضمام إلى دول المجموعة الاقتصادية لدول غرب إفريقيا متعثرًا حتى الآن على الرغم من جهود الترافع المستمرة التي يبذلها ."
472," وللتصدي لهذا الوضع غير المواتي ، وضع المغرب نفسه حاليًا كشريك أمني رئيسي في منطقتي الساحل وغرب إفريقيا مما يُفسر إرسال وفد كبير لحضور قمة منظمة الإيكواس المعنية بمكافحة الإرهاب والتي انعقدت في شتنبر / أيلول سنة 2019 في واغادوغو في بوركينا فاسو ."
473,"[ 35 ] "" خلال هذه القمة ، أبرز وزير الخارجية المغربي ناصر بوريطة أن المغرب لديه الكثير ليقدمه من أجل استقرار المنطقة عبر أجهزته الأمنية وخبراته في مجال مكافحة الإرهاب ، "" "" حيث كشفت تصريحاته عزم المغرب اللجوء إلى مكاسب الشراكة الأمنية حيث يبدو أن المكاسب الاقتصادية و ” الدبلوماسية القائمة على حافظة النقود ” ليستا كافيتان لإقناع المعارضين أو الحد من شكوكهم ."
474,"[ 36 ] "" "" "" إن السياسات التي انتهجها المغرب في تعامله مع البلدان الأعضاء في منظمة الإيكواس سياسات متعددة الأبعاد تتراوح بين الاستثمارات الأجنبية المباشرة إلى التقارب في المجالات الأمنية والجيو - سياسية فضلاً عن تدابير القوة الناعمة مثل الدبلوماسية الدينية ، "" غير أن هذه الجهود لم تكن كافية لاستمالة الجهات الفاعلة اقتصاديا أو دبلوماسيا في منطقة غرب إفريقيا ولتيسير عملية اندماجه القانوني في منظمة الإيكواس ."
